1	1.000000
2	1.000000
3	0.666667
4	0.750000
5	0.800000
6	0.833333
7	0.857143
8	0.875000
9	0.888889
10	0.900000
11	0.909091
12	0.916667
13	0.923077
14	0.928571
15	0.933333
16	0.937500
17	0.882353
18	0.833333
19	0.842105
20	0.850000
21	0.857143
22	0.818182
23	0.782609
24	0.791667
25	0.800000
26	0.807692
27	0.814815
28	0.821429
29	0.827586
30	0.833333
31	0.838710
32	0.843750
33	0.848485
34	0.852941
35	0.857143
36	0.861111
37	0.837838
38	0.815789
39	0.820513
40	0.825000
41	0.829268
42	0.833333
43	0.813953
44	0.818182
45	0.822222
46	0.826087
47	0.808511
48	0.812500
49	0.816327
50	0.820000
51	0.823529
52	0.826923
53	0.830189
54	0.833333
55	0.836364
56	0.839286
57	0.842105
58	0.844828
59	0.847458
60	0.833333
61	0.819672
62	0.822581
63	0.825397
64	0.828125
65	0.830769
66	0.833333
67	0.820896
68	0.823529
69	0.826087
70	0.828571
71	0.830986
72	0.833333
73	0.835616
74	0.837838
75	0.840000
76	0.842105
77	0.844156
78	0.846154
79	0.848101
80	0.850000
81	0.851852
82	0.841463
83	0.831325
84	0.821429
85	0.811765
86	0.802326
87	0.804598
88	0.806818
89	0.797753
90	0.788889
91	0.780220
92	0.782609
93	0.774194
94	0.776596
95	0.778947
96	0.781250
97	0.783505
98	0.785714
99	0.787879
100	0.790000
101	0.792079
102	0.794118
103	0.796117
104	0.798077
105	0.800000
106	0.801887
107	0.803738
108	0.805556
109	0.807339
110	0.800000
111	0.792793
112	0.794643
113	0.796460
114	0.798246
115	0.800000
116	0.801724
117	0.794872
118	0.788136
119	0.789916
120	0.791667
121	0.793388
122	0.786885
123	0.788618
124	0.790323
125	0.792000
126	0.793651
127	0.795276
128	0.789062
129	0.782946
130	0.776923
131	0.778626
132	0.780303
133	0.781955
134	0.783582
135	0.785185
136	0.779412
137	0.781022
138	0.782609
139	0.784173
140	0.785714
141	0.787234
142	0.788732
143	0.790210
144	0.784722
145	0.779310
146	0.773973
147	0.775510
148	0.777027
149	0.778523
150	0.780000
151	0.781457
152	0.776316
