start	2021/7/5
23:11	28.30	53.50
23:11	28.30	53.60
23:11	28.30	53.60
23:11	28.30	53.60
23:11	28.30	53.60
23:12	28.30	53.60
23:12	28.30	53.70
23:12	28.30	53.70
23:12	28.20	53.60
23:12	28.30	53.60
23:12	28.30	53.70
23:12	28.30	53.70
23:12	28.20	53.70
23:12	28.20	53.70
23:12	28.30	53.70
23:12	28.20	53.70
23:12	28.30	53.60
23:12	28.30	53.60
23:12	28.30	53.60
23:12	28.30	53.60
23:12	28.30	53.60
23:12	28.30	53.70
23:12	28.30	53.70
23:12	28.20	53.60
23:12	28.30	53.70
23:12	28.30	53.70
23:12	28.30	53.70
23:12	28.20	53.70
23:12	28.20	53.70
23:12	28.20	53.70
23:12	28.30	53.80
23:12	28.30	53.80
23:12	28.30	53.80
23:12	28.20	53.80
23:13	28.30	53.80
23:13	28.30	53.50
23:13	28.20	53.50
23:13	28.30	53.50
23:13	28.30	53.50
23:13	28.30	53.50
23:13	28.30	53.50
23:13	28.30	53.80
23:13	28.30	53.80
23:13	28.20	53.70
23:13	28.30	53.70
23:13	28.30	53.70
23:13	28.30	53.70
23:13	28.30	53.70
23:13	28.30	53.70
23:13	28.30	53.40
23:13	28.20	53.40
23:13	28.30	53.40
23:13	28.30	53.40
23:13	28.30	53.40
23:13	28.20	53.40
23:13	28.30	53.70
23:13	28.30	53.40
23:13	28.30	53.00
23:13	28.30	53.10
23:13	28.30	53.10
23:13	28.30	53.10
23:13	28.30	53.10
23:13	28.30	53.40
23:14	28.20	53.40
23:14	28.30	53.40
23:14	28.20	53.30
23:14	28.30	53.00
23:14	28.30	52.70
23:14	28.30	52.80
23:14	28.30	53.10
23:14	28.30	53.10
23:14	28.30	53.20
23:14	28.20	53.20
23:14	28.20	53.50
23:14	28.30	53.50
23:14	28.20	53.50
23:14	28.30	53.50
23:14	28.20	53.40
23:14	28.30	53.70
23:14	28.30	53.70
23:14	28.30	53.70
23:14	28.30	53.70
23:14	28.30	53.70
23:14	28.30	53.70
23:14	28.30	53.70
23:14	28.30	53.70
23:14	28.30	53.70
23:14	28.20	53.70
23:14	28.20	53.70
23:14	28.30	53.70
23:14	28.30	53.60
23:15	28.20	53.60
23:15	28.30	53.70
23:15	28.30	53.40
23:15	28.30	53.40
23:15	28.30	53.40
23:15	28.30	53.40
23:15	28.30	53.40
23:15	28.30	53.40
23:15	28.20	53.70
23:15	28.20	53.70
23:15	28.30	53.60
23:15	28.20	53.70
23:15	28.30	53.60
23:15	28.20	53.60
23:15	28.30	53.60
23:15	28.30	53.60
23:15	28.30	53.60
23:15	28.30	53.60
23:15	28.30	53.60
23:15	28.30	53.70
23:15	28.30	53.70
23:15	28.30	53.60
23:15	28.30	53.60
23:15	28.30	53.60
23:15	28.20	53.50
23:15	28.20	53.50
23:15	28.30	53.60
23:15	28.20	53.60
23:15	28.20	53.60
23:16	28.30	53.60
23:16	28.30	53.30
23:16	28.30	53.30
23:16	28.30	53.30
23:16	28.30	53.40
23:16	28.30	53.40
23:16	28.30	53.40
23:16	28.20	53.70
23:16	28.30	53.70
23:16	28.20	53.70
23:16	28.30	53.60
23:16	28.30	53.70
23:16	28.30	53.70
23:16	28.30	53.70
23:16	28.30	53.70
23:16	28.30	53.70
23:16	28.30	53.70
23:16	28.30	53.70
23:16	28.20	53.60
23:16	28.30	53.60
23:16	28.30	53.60
23:16	28.30	53.60
23:16	28.30	53.30
23:16	28.20	53.30
23:16	28.30	53.00
23:16	28.30	53.00
23:16	28.30	53.00
23:16	28.30	53.00
23:16	28.20	53.00
23:17	28.30	53.00
23:17	28.30	53.00
23:17	28.30	53.00
23:17	28.20	53.00
23:17	28.20	53.00
23:17	28.30	53.30
23:17	28.30	53.30
23:17	28.20	53.60
23:17	28.30	53.30
23:17	28.30	53.30
23:17	28.30	53.30
23:17	28.30	53.30
23:17	28.30	53.40
23:17	28.30	53.40
23:17	28.30	53.70
23:17	28.20	53.70
23:17	28.30	53.30
23:17	28.20	52.90
23:17	28.20	52.90
23:17	28.30	52.90
23:17	28.30	52.60
23:17	28.30	52.60
23:17	28.20	53.00
23:17	28.30	53.30
23:17	28.30	53.30
23:17	28.30	53.30
23:17	28.20	53.60
23:17	28.30	53.70
23:17	28.30	53.70
23:18	28.30	53.30
23:18	28.30	53.30
23:18	28.30	53.30
23:18	28.20	53.20
23:18	28.30	53.20
23:18	28.30	53.30
23:18	28.30	53.60
23:18	28.30	53.30
23:18	28.30	53.40
23:18	28.30	53.40
23:18	28.30	53.40
23:18	28.30	53.40
23:18	28.30	53.40
23:18	28.30	53.30
23:18	28.30	53.20
23:18	28.30	52.90
23:18	28.30	52.90
23:18	28.30	52.60
23:18	28.30	52.70
23:18	28.30	53.00
23:18	28.30	53.10
23:18	28.30	53.40
23:18	28.30	53.40
23:18	28.30	53.40
23:18	28.30	53.40
23:18	28.30	53.40
23:18	28.30	53.40
23:18	28.30	53.10
23:19	28.20	53.00
23:19	28.20	53.40
23:19	28.30	53.40
23:19	28.30	53.30
23:19	28.30	53.00
23:19	28.30	53.30
23:19	28.30	53.30
23:19	28.30	53.30
23:19	28.30	53.30
23:19	28.30	53.30
23:19	28.30	53.70
23:19	28.30	53.70
23:19	28.30	53.40
23:19	28.30	53.40
23:19	28.30	53.40
23:19	28.30	53.50
23:19	28.30	53.40
23:19	28.30	53.40
23:19	28.30	53.70
23:19	28.30	53.70
23:19	28.30	53.70
23:19	28.30	53.70
23:19	28.30	53.70
23:19	28.30	53.60
23:19	28.30	53.60
23:19	28.30	53.60
23:19	28.30	53.60
23:19	28.30	53.60
23:19	28.30	53.60
23:20	28.30	53.60
23:20	28.30	53.70
23:20	28.30	53.70
23:20	28.30	53.70
23:20	28.30	53.70
23:20	28.30	53.70
23:20	28.30	53.70
23:20	28.20	53.60
23:20	28.30	53.60
23:20	28.30	53.60
23:20	28.30	53.60
23:20	28.30	53.60
23:20	28.30	53.60
23:20	28.30	53.30
23:20	28.30	53.30
23:20	28.30	53.30
23:20	28.30	53.30
23:20	28.30	53.30
23:20	28.30	53.30
23:20	28.30	53.60
23:20	28.30	53.60
23:20	28.30	53.30
23:20	28.30	53.30
23:20	28.30	53.20
23:20	28.30	53.20
23:20	28.30	53.30
23:20	28.30	53.30
23:20	28.30	53.70
23:20	28.30	53.70
23:21	28.30	53.70
23:21	28.30	53.70
23:21	28.30	53.70
23:21	28.20	53.60
23:21	28.30	53.30
23:21	28.30	53.30
23:21	28.30	53.30
23:21	28.30	53.40
23:21	28.30	53.40
23:21	28.30	53.40
23:21	28.30	53.80
23:21	28.30	53.80
23:21	28.30	53.70
23:21	28.30	53.70
23:21	28.30	53.70
23:21	28.30	53.70
23:21	28.30	53.40
23:21	28.30	53.40
23:21	28.30	53.40
23:21	28.30	53.40
23:21	28.30	53.50
23:21	28.30	53.50
23:21	28.30	53.80
23:21	28.30	53.80
23:21	28.30	53.80
23:21	28.30	53.80
23:21	28.30	53.40
23:21	28.30	53.40
23:21	28.20	53.40
23:22	28.30	53.00
23:22	28.30	53.10
23:22	28.30	53.10
23:22	28.30	53.40
23:22	28.30	53.40
23:22	28.30	53.50
23:22	28.30	53.80
23:22	28.30	53.80
23:22	28.30	53.80
23:22	28.30	53.80
23:22	28.30	53.80
23:22	28.30	53.70
23:22	28.30	53.40
23:22	28.30	53.40
23:22	28.30	53.40
23:22	28.30	53.40
23:22	28.30	53.40
23:22	28.30	53.50
23:22	28.30	53.80
23:22	28.30	53.80
23:22	28.30	53.50
23:22	28.30	53.50
23:22	28.30	53.50
23:22	28.30	53.50
23:22	28.30	53.50
23:22	28.30	53.20
23:22	28.30	53.50
23:22	28.30	53.50
23:22	28.30	53.50
23:23	28.30	53.50
23:23	28.30	53.40
23:23	28.30	53.70
23:23	28.30	53.70
23:23	28.30	53.70
23:23	28.20	53.70
23:23	28.30	53.70
23:23	28.30	53.80
23:23	28.30	53.80
23:23	28.30	53.90
23:23	28.30	53.90
23:23	28.30	53.90
23:23	28.30	53.90
23:23	28.20	53.80
23:23	28.20	53.80
23:23	28.30	53.80
23:23	28.30	53.70
23:23	28.30	53.70
23:23	28.30	53.70
23:23	28.30	53.70
23:23	28.30	53.70
23:23	28.30	53.70
23:23	28.30	53.70
23:23	28.30	53.70
23:23	28.20	53.80
23:23	28.30	53.80
23:23	28.30	53.80
23:23	28.30	53.80
23:24	28.30	53.80
23:24	28.30	53.70
23:24	28.30	53.80
23:24	28.30	53.80
23:24	28.30	53.80
23:24	28.30	53.80
23:24	28.30	53.80
23:24	28.30	53.80
23:24	28.30	53.80
23:24	28.30	53.80
23:24	28.30	53.80
23:24	28.30	53.90
23:24	28.30	53.90
23:24	28.30	53.90
23:24	28.30	53.90
23:24	28.30	53.90
23:24	28.30	53.90
23:24	28.30	53.90
23:24	28.20	53.80
23:24	28.30	53.80
23:24	28.30	53.80
23:24	28.30	53.70
23:24	28.30	53.70
23:24	28.30	53.70
23:24	28.20	53.70
23:24	28.30	53.70
23:24	28.30	53.70
23:24	28.30	53.70
23:24	28.30	53.70
23:25	28.30	53.40
23:25	28.30	53.40
23:25	28.30	53.40
23:25	28.30	53.50
23:25	28.30	53.50
23:25	28.30	53.50
23:25	28.30	53.60
23:25	28.20	53.60
23:25	28.30	53.50
23:25	28.30	53.50
23:25	28.30	53.50
23:25	28.30	53.50
23:25	28.30	53.50
23:25	28.30	53.50
23:25	28.30	53.50
23:25	28.30	53.20
23:25	28.20	53.20
23:25	28.30	53.20
23:25	28.30	53.50
23:25	28.30	53.20
23:25	28.30	53.20
23:25	28.30	53.50
23:25	28.30	53.50
23:25	28.30	53.20
23:25	28.30	53.20
23:25	28.30	53.50
23:25	28.20	53.50
23:25	28.30	53.50
23:25	28.30	53.40
23:26	28.30	53.70
23:26	28.30	53.70
23:26	28.30	53.50
23:26	28.30	53.50
23:26	28.30	53.60
23:26	28.30	53.60
23:26	28.30	53.60
23:26	28.20	53.60
23:26	28.30	53.90
23:26	28.20	53.80
23:26	28.30	53.80
23:26	28.30	53.80
23:26	28.30	53.80
23:26	28.30	53.80
23:26	28.30	53.80
23:26	28.30	53.80
23:26	28.30	53.90
23:26	28.30	53.90
23:26	28.30	53.90
23:26	28.30	53.90
23:26	28.30	53.80
23:26	28.30	53.90
23:26	28.30	53.90
23:26	28.30	53.80
23:26	28.20	53.80
23:26	28.30	53.80
23:26	28.30	53.80
23:26	28.30	53.80
23:26	28.30	53.80
23:27	28.30	53.80
23:27	28.30	53.80
23:27	28.30	53.80
23:27	28.30	53.80
23:27	28.30	53.80
23:27	28.30	53.80
23:27	28.30	53.80
23:27	28.30	53.70
23:27	28.30	53.70
23:27	28.30	53.70
23:27	28.30	53.70
23:27	28.30	53.70
23:27	28.20	53.70
23:27	28.30	53.80
23:27	28.30	53.80
23:27	28.30	53.80
23:27	28.30	53.80
23:27	28.30	53.80
23:27	28.30	53.80
23:27	28.30	53.80
23:27	28.30	53.80
23:27	28.30	53.80
23:27	28.30	53.50
23:27	28.30	53.50
23:27	28.30	53.50
23:27	28.30	53.50
23:27	28.30	53.50
23:27	28.30	53.50
23:28	28.30	53.80
23:28	28.30	53.80
23:28	28.30	53.50
23:28	28.30	53.50
23:28	28.30	53.40
23:28	28.30	53.50
23:28	28.30	53.50
23:28	28.30	53.50
23:28	28.30	53.80
23:28	28.30	53.80
23:28	28.30	53.60
23:28	28.30	53.60
23:28	28.30	53.60
23:28	28.30	53.50
23:28	28.20	53.50
23:28	28.30	53.50
23:28	28.30	53.80
23:28	28.30	53.80
23:28	28.20	53.80
23:28	28.30	53.80
23:28	28.30	53.80
23:28	28.30	53.80
23:28	28.30	53.80
23:28	28.30	53.80
23:28	28.30	53.80
23:28	28.30	53.80
23:28	28.30	53.80
23:28	28.30	53.80
23:28	28.30	53.80
23:29	28.30	53.80
23:29	28.30	53.90
23:29	28.30	53.90
23:29	28.30	53.90
23:29	28.30	54.00
23:29	28.30	53.60
23:29	28.30	53.60
23:29	28.30	53.50
23:29	28.30	53.50
23:29	28.30	53.50
23:29	28.30	53.50
23:29	28.30	53.90
23:29	28.30	53.60
23:29	28.30	53.60
23:29	28.30	53.60
23:29	28.30	53.60
23:29	28.30	53.70
23:29	28.30	53.70
23:29	28.30	54.00
23:29	28.30	54.00
23:29	28.30	54.00
23:29	28.30	54.00
23:29	28.30	54.00
23:29	28.30	54.00
23:29	28.30	54.00
23:29	28.30	53.60
23:29	28.30	53.60
23:29	28.30	53.60
23:29	28.30	53.60
23:30	28.30	53.60
23:30	28.30	53.30
23:30	28.30	53.70
23:30	28.30	53.70
23:30	28.30	53.70
23:30	28.30	53.70
23:30	28.30	53.70
23:30	28.30	54.00
23:30	28.30	54.00
23:30	28.30	54.00
23:30	28.30	54.00
23:30	28.30	54.00
23:30	28.30	54.00
23:30	28.30	54.00
23:30	28.30	54.00
23:30	28.30	54.00
23:30	28.30	54.00
23:30	28.30	54.00
23:30	28.30	54.00
23:30	28.30	54.00
23:30	28.30	53.90
23:30	28.30	54.00
23:30	28.30	53.90
23:30	28.30	53.60
23:30	28.30	53.60
23:30	28.30	53.60
23:30	28.30	53.60
23:30	28.30	53.60
23:30	28.30	53.60
23:31	28.30	53.90
23:31	28.30	53.90
23:31	28.30	53.80
23:31	28.30	53.80
23:31	28.30	53.80
23:31	28.30	53.80
23:31	28.30	53.80
23:31	28.30	53.90
23:31	28.30	53.90
23:31	28.30	53.90
23:31	28.30	53.90
23:31	28.30	53.90
23:31	28.30	53.60
23:31	28.30	53.60
23:31	28.30	53.30
23:31	28.30	53.30
23:31	28.30	53.20
23:31	28.30	52.90
23:31	28.30	52.90
23:31	28.30	52.90
23:31	28.30	53.20
23:31	28.30	53.20
23:31	28.30	52.90
23:31	28.30	53.20
23:31	28.30	53.50
23:31	28.30	53.50
23:31	28.30	53.20
23:31	28.30	53.30
23:31	28.30	53.30
23:32	28.30	53.30
23:32	28.30	53.40
23:32	28.30	53.40
23:32	28.30	53.70
23:32	28.30	53.70
23:32	28.30	54.00
23:32	28.30	54.00
23:32	28.30	54.10
23:32	28.30	54.10
23:32	28.30	54.10
23:32	28.30	54.10
23:32	28.30	54.10
23:32	28.30	54.10
23:32	28.30	54.00
23:32	28.30	54.00
23:32	28.30	53.90
23:32	28.30	54.00
23:32	28.30	53.90
23:32	28.30	54.00
23:32	28.30	54.00
23:32	28.30	54.00
23:32	28.30	54.00
23:32	28.30	54.00
23:32	28.30	53.90
23:32	28.30	53.90
23:32	28.30	53.90
23:32	28.30	54.00
23:32	28.30	53.90
23:33	28.30	53.50
23:33	28.20	53.50
23:33	28.30	53.50
23:33	28.30	53.50
23:33	28.30	53.40
23:33	28.30	53.50
23:33	28.20	53.80
23:33	28.30	53.80
23:33	28.30	53.50
23:33	28.30	53.50
23:33	28.30	53.50
23:33	28.30	53.20
23:33	28.30	52.90
23:33	28.30	52.90
23:33	28.30	53.20
23:33	28.20	53.20
23:33	28.30	52.90
23:33	28.30	53.20
23:33	28.30	53.50
23:33	28.30	53.20
23:33	28.30	53.20
23:33	28.30	53.20
23:33	28.30	53.50
23:33	28.30	53.50
23:33	28.30	53.30
23:33	28.30	53.60
23:33	28.30	53.20
23:33	28.30	53.20
23:33	28.30	53.20
23:34	28.30	53.20
23:34	28.30	53.50
23:34	28.30	53.50
23:34	28.30	53.80
23:34	28.30	53.80
23:34	28.30	53.80
23:34	28.30	53.70
23:34	28.30	53.80
23:34	28.30	53.80
23:34	28.30	53.80
23:34	28.30	53.80
23:34	28.30	53.80
23:34	28.30	53.90
23:34	28.30	53.90
23:34	28.30	53.50
23:34	28.30	53.50
23:34	28.30	53.30
23:34	28.30	53.30
23:34	28.30	53.30
23:34	28.40	53.30
23:34	28.30	53.70
23:34	28.30	53.70
23:34	28.30	54.00
23:34	28.30	54.00
23:34	28.30	54.00
23:34	28.30	53.90
23:34	28.30	53.90
23:34	28.30	53.90
23:34	28.30	53.90
23:35	28.30	53.90
23:35	28.30	53.90
23:35	28.30	53.50
23:35	28.30	53.50
23:35	28.30	53.40
23:35	28.30	53.40
23:35	28.30	53.40
23:35	28.30	53.50
23:35	28.30	53.80
23:35	28.30	53.70
23:35	28.30	53.70
23:35	28.30	53.70
23:35	28.30	53.70
23:35	28.30	53.80
23:35	28.30	53.80
23:35	28.30	53.50
23:35	28.30	53.20
23:35	28.30	53.20
23:35	28.30	52.90
23:35	28.30	52.90
23:35	28.30	52.50
23:35	28.30	52.80
23:35	28.30	52.90
23:35	28.30	52.90
23:35	28.30	53.20
23:35	28.30	53.20
23:35	28.30	53.20
23:35	28.30	53.20
23:35	28.30	53.50
23:36	28.30	53.50
23:36	28.30	53.20
23:36	28.30	53.20
23:36	28.30	53.50
23:36	28.30	53.50
23:36	28.30	53.50
23:36	28.30	53.50
23:36	28.30	53.80
23:36	28.30	53.80
23:36	28.30	53.80
23:36	28.30	53.80
23:36	28.30	53.80
23:36	28.30	53.80
23:36	28.30	53.80
23:36	28.30	53.80
23:36	28.30	53.70
23:36	28.30	53.70
23:36	28.30	53.70
23:36	28.30	53.70
23:36	28.30	53.70
23:36	28.30	53.70
23:36	28.30	53.80
23:36	28.30	53.80
23:36	28.30	53.80
23:36	28.30	53.80
23:36	28.30	53.90
23:36	28.30	53.90
23:36	28.30	53.90
23:36	28.30	53.90
23:37	28.30	53.60
23:37	28.30	53.60
23:37	28.30	53.60
23:37	28.30	53.70
23:37	28.30	53.70
23:37	28.30	53.70
23:37	28.30	54.00
23:37	28.30	54.00
23:37	28.30	54.00
23:37	28.30	54.00
23:37	28.30	53.90
23:37	28.30	53.90
23:37	28.30	53.90
23:37	28.30	53.90
23:37	28.30	53.90
23:37	28.30	53.90
23:37	28.40	53.90
23:37	28.30	53.90
23:37	28.30	53.90
23:37	28.30	53.90
23:37	28.30	53.70
23:37	28.30	53.70
23:37	28.30	53.70
23:37	28.30	53.70
23:37	28.30	53.70
23:37	28.30	53.70
23:37	28.30	54.00
23:37	28.30	54.10
23:38	28.30	53.80
23:38	28.30	53.80
23:38	28.30	53.40
23:38	28.30	53.50
23:38	28.30	53.40
23:38	28.30	53.40
23:38	28.30	53.60
23:38	28.30	53.60
23:38	28.30	53.90
23:38	28.30	53.60
23:38	28.30	53.60
23:38	28.30	53.60
23:38	28.30	53.60
23:38	28.30	53.60
23:38	28.30	53.40
23:38	28.30	53.70
23:38	28.30	53.40
23:38	28.30	53.40
23:38	28.30	53.40
23:38	28.30	53.40
23:38	28.30	53.70
23:38	28.30	53.70
23:38	28.30	54.00
23:38	28.30	53.90
23:38	28.30	54.00
23:38	28.30	54.00
23:38	28.30	54.00
23:38	28.30	54.00
23:38	28.30	54.00
23:39	28.30	54.00
23:39	28.30	54.00
23:39	28.30	53.70
23:39	28.30	53.70
23:39	28.30	53.70
23:39	28.30	53.70
23:39	28.30	53.80
23:39	28.30	53.70
23:39	28.30	54.00
23:39	28.30	54.00
23:39	28.30	53.70
23:39	28.30	53.70
23:39	28.40	53.70
23:39	28.30	53.70
23:39	28.30	53.40
23:39	28.30	53.40
23:39	28.30	53.70
23:39	28.30	53.70
23:39	28.30	53.70
23:39	28.30	53.70
23:39	28.30	54.00
23:39	28.30	54.00
23:39	28.30	54.00
23:39	28.30	54.00
23:39	28.30	54.00
23:39	28.30	54.00
23:39	28.30	54.00
23:39	28.30	54.10
23:39	28.30	54.00
23:40	28.30	54.00
23:40	28.30	54.00
23:40	28.30	54.10
23:40	28.30	54.10
23:40	28.30	54.00
23:40	28.30	54.10
23:40	28.30	54.10
23:40	28.30	54.10
23:40	28.30	54.10
23:40	28.30	54.00
23:40	28.30	54.00
23:40	28.30	54.00
23:40	28.30	53.90
23:40	28.30	53.90
23:40	28.30	53.90
23:40	28.30	54.00
23:40	28.30	54.00
23:40	28.30	54.00
23:40	28.30	54.10
23:40	28.30	54.10
23:40	28.30	54.10
23:40	28.30	54.10
23:40	28.30	54.00
23:40	28.30	54.00
23:40	28.30	53.60
23:40	28.30	53.60
23:40	28.30	53.60
23:40	28.30	53.60
23:40	28.30	53.60
23:41	28.30	53.60
23:41	28.30	53.90
23:41	28.30	53.90
23:41	28.30	54.00
23:41	28.30	54.10
23:41	28.30	54.10
23:41	28.30	54.10
23:41	28.30	54.10
23:41	28.30	54.10
23:41	28.30	54.10
23:41	28.30	54.00
23:41	28.30	54.10
23:41	28.30	54.10
23:41	28.30	53.80
23:41	28.30	53.80
23:41	28.30	53.80
23:41	28.30	53.80
23:41	28.30	53.80
23:41	28.30	53.50
23:41	28.30	53.50
23:41	28.30	53.20
23:41	28.30	53.20
23:41	28.30	53.20
23:41	28.30	52.80
23:41	28.30	53.10
23:41	28.30	53.40
23:41	28.30	53.70
23:41	28.30	53.70
23:42	28.30	53.70
23:42	28.30	54.00
23:42	28.30	54.00
23:42	28.30	54.00
23:42	28.30	54.00
23:42	28.30	54.00
23:42	28.30	54.10
23:42	28.30	54.10
23:42	28.30	54.10
23:42	28.30	54.10
23:42	28.30	54.00
23:42	28.30	54.00
23:42	28.30	54.00
23:42	28.30	54.00
23:42	28.30	54.00
23:42	28.30	54.10
23:42	28.40	54.10
23:42	28.30	54.10
23:42	28.30	53.80
23:42	28.30	53.80
23:42	28.30	53.80
23:42	28.30	53.70
23:42	28.30	53.70
23:42	28.30	53.70
23:42	28.30	54.00
23:42	28.30	54.00
23:42	28.30	54.00
23:42	28.40	54.10
23:42	28.30	53.80
23:43	28.30	53.80
23:43	28.30	53.80
23:43	28.30	53.90
23:43	28.30	53.90
23:43	28.30	53.90
23:43	28.30	54.20
23:43	28.30	54.20
23:43	28.30	54.10
23:43	28.40	54.10
23:43	28.30	54.10
23:43	28.30	54.10
23:43	28.30	54.10
23:43	28.30	54.10
23:43	28.30	54.20
23:43	28.30	54.20
23:43	28.30	54.20
23:43	28.30	54.20
23:43	28.30	54.20
23:43	28.30	54.20
23:43	28.30	53.80
23:43	28.30	53.80
23:43	28.30	53.80
23:43	28.30	53.80
23:43	28.30	53.80
23:43	28.40	53.80
23:43	28.30	54.20
23:43	28.30	54.10
23:43	28.30	54.10
23:43	28.30	53.80
23:44	28.30	53.80
23:44	28.30	53.80
23:44	28.30	53.80
23:44	28.30	53.80
23:44	28.30	53.80
23:44	28.30	54.00
23:44	28.30	54.00
23:44	28.30	54.00
23:44	28.30	54.00
23:44	28.30	54.00
23:44	28.30	54.00
23:44	28.30	54.00
23:44	28.30	54.10
23:44	28.30	54.00
23:44	28.30	54.10
23:44	28.30	54.10
23:44	28.40	54.10
23:44	28.30	54.10
23:44	28.30	54.10
23:44	28.30	53.80
23:44	28.30	53.80
23:44	28.30	53.80
23:44	28.30	53.80
23:44	28.30	53.70
23:44	28.30	53.70
23:44	28.30	54.00
23:44	28.30	54.00
23:44	28.30	54.00
23:44	28.30	54.00
23:45	28.30	54.10
23:45	28.30	54.10
23:45	28.30	54.10
23:45	28.30	54.10
23:45	28.30	53.70
23:45	28.30	53.70
23:45	28.30	53.60
23:45	28.30	53.60
23:45	28.30	53.60
23:45	28.30	53.70
23:45	28.30	54.00
23:45	28.30	54.00
23:45	28.30	53.60
23:45	28.30	53.60
23:45	28.30	53.70
23:45	28.30	53.70
23:45	28.30	53.70
23:45	28.30	53.70
23:45	28.30	54.10
23:45	28.30	53.80
23:45	28.30	53.80
23:45	28.30	53.80
23:45	28.30	53.50
23:45	28.40	53.50
23:45	28.30	53.20
23:45	28.30	53.50
23:45	28.30	53.40
23:45	28.30	53.40
23:45	28.30	53.70
23:46	28.30	53.70
23:46	28.30	53.90
23:46	28.30	53.60
23:46	28.30	53.60
23:46	28.30	53.60
23:46	28.30	53.70
23:46	28.30	53.60
23:46	28.30	53.70
23:46	28.30	54.00
23:46	28.30	54.00
23:46	28.30	54.00
23:46	28.30	53.90
23:46	28.30	53.90
23:46	28.30	53.90
23:46	28.30	54.00
23:46	28.30	54.00
23:46	28.30	53.90
23:46	28.30	54.00
23:46	28.30	53.90
23:46	28.30	53.90
23:46	28.30	53.90
23:46	28.30	53.90
23:46	28.40	54.00
23:46	28.30	54.00
23:46	28.30	54.00
23:46	28.30	54.00
23:46	28.30	54.00
23:46	28.30	54.00
23:47	28.30	53.90
23:47	28.30	53.90
23:47	28.30	53.90
23:47	28.30	53.90
23:47	28.30	53.90
23:47	28.40	54.00
23:47	28.30	54.00
23:47	28.30	54.00
23:47	28.30	54.00
23:47	28.30	53.90
23:47	28.30	53.90
23:47	28.30	53.90
23:47	28.40	53.90
23:47	28.30	53.90
23:47	28.30	53.90
23:47	28.30	53.60
23:47	28.30	53.60
23:47	28.30	53.60
23:47	28.30	53.60
23:47	28.30	53.30
23:47	28.30	53.30
23:47	28.40	53.60
23:47	28.30	53.60
23:47	28.30	53.60
23:47	28.30	53.30
23:47	28.30	53.70
23:47	28.30	53.70
23:47	28.40	53.60
23:47	28.40	53.60
23:48	28.30	53.60
23:48	28.30	53.60
23:48	28.30	53.60
23:48	28.30	53.60
23:48	28.30	53.60
23:48	28.30	53.40
23:48	28.30	53.40
23:48	28.30	53.70
23:48	28.30	53.70
23:48	28.30	53.80
23:48	28.30	53.80
23:48	28.30	54.10
23:48	28.30	54.10
23:48	28.30	54.10
23:48	28.30	54.10
23:48	28.30	54.10
23:48	28.30	54.00
23:48	28.30	54.00
23:48	28.30	54.00
23:48	28.30	53.70
23:48	28.30	53.70
23:48	28.30	53.70
23:48	28.30	53.70
23:48	28.40	53.70
23:48	28.30	53.70
23:48	28.40	54.00
23:48	28.30	54.10
23:48	28.30	53.80
23:48	28.30	53.80
23:49	28.30	53.80
23:49	28.30	53.80
23:49	28.30	53.70
23:49	28.30	53.70
23:49	28.30	54.00
23:49	28.30	54.00
23:49	28.30	54.00
23:49	28.30	54.00
23:49	28.30	54.10
23:49	28.30	54.10
23:49	28.30	54.20
23:49	28.30	54.10
23:49	28.30	54.10
23:49	28.40	53.80
23:49	28.30	53.80
23:49	28.30	53.70
23:49	28.30	53.70
23:49	28.30	53.80
23:49	28.30	53.80
23:49	28.30	54.10
23:49	28.30	54.10
23:49	28.30	54.10
23:49	28.30	54.10
23:49	28.30	54.10
23:49	28.30	54.10
23:49	28.30	54.10
23:49	28.30	54.10
23:49	28.30	53.80
23:49	28.40	53.80
23:50	28.30	53.80
23:50	28.30	53.80
23:50	28.40	53.80
23:50	28.30	53.80
23:50	28.30	54.10
23:50	28.30	54.10
23:50	28.30	54.10
23:50	28.30	54.10
23:50	28.30	54.10
23:50	28.30	54.10
23:50	28.30	54.10
23:50	28.30	54.10
23:50	28.30	54.10
23:50	28.30	54.20
23:50	28.30	53.90
23:50	28.30	53.90
23:50	28.30	53.90
23:50	28.30	53.90
23:50	28.30	53.90
23:50	28.30	53.90
23:50	28.30	53.90
23:50	28.30	53.90
23:50	28.30	53.60
23:50	28.30	53.60
23:50	28.30	53.30
23:50	28.30	53.30
23:50	28.30	53.60
23:50	28.30	53.60
23:51	28.30	53.90
23:51	28.30	53.80
23:51	28.30	54.10
23:51	28.30	54.10
23:51	28.30	53.80
23:51	28.30	53.80
23:51	28.30	53.80
23:51	28.30	53.90
23:51	28.30	53.90
23:51	28.30	53.90
23:51	28.30	54.20
23:51	28.30	53.90
23:51	28.30	53.70
23:51	28.30	53.30
23:51	28.30	53.00
23:51	28.30	53.00
23:51	28.30	53.00
23:51	28.30	52.90
23:51	28.30	53.20
23:51	28.30	53.50
23:51	28.40	53.80
23:51	28.30	53.80
23:51	28.30	53.80
23:51	28.30	54.20
23:51	28.30	54.20
23:51	28.30	54.20
23:51	28.30	54.20
23:51	28.30	54.20
23:51	28.30	54.20
23:52	28.30	54.20
23:52	28.30	54.20
23:52	28.30	53.90
23:52	28.30	54.00
23:52	28.30	54.00
23:52	28.30	54.00
23:52	28.40	54.00
23:52	28.30	54.00
23:52	28.30	54.30
