          31  0.612903237      0.709677398      0.161290318      0.354838699      0.129032254    
          32  0.593750000      0.687500000      0.156250000      0.343750000      0.125000000    
          33  0.606060624      0.696969688      0.151515156      0.363636374      0.121212125    
          34  0.588235319      0.705882370      0.176470593      0.382352948      0.147058830    
          35  0.571428597      0.685714304      0.171428576      0.371428579      0.142857149    
          36  0.583333313      0.694444418      0.166666672      0.388888896      0.138888896    
          37  0.567567587      0.702702701      0.189189196      0.405405402      0.162162155    
          38  0.578947365      0.710526288      0.210526317      0.421052635      0.184210524    
          39  0.564102590      0.692307711      0.230769232      0.435897440      0.205128208    
          40  0.550000012      0.675000012      0.224999994      0.425000012      0.200000003    
          41  0.560975611      0.682926834      0.219512194      0.439024389      0.195121944    
          42  0.547619045      0.666666687      0.238095239      0.452380955      0.214285716    
          43  0.558139563      0.674418628      0.255813956      0.441860467      0.232558146    
          44  0.568181813      0.681818187      0.272727281      0.454545468      0.250000000    
          45  0.555555582      0.666666687      0.288888901      0.466666669      0.266666681    
          46  0.543478251      0.652173936      0.282608688      0.456521749      0.260869563    
          47  0.553191483      0.659574449      0.276595742      0.468085110      0.255319148    
          48  0.541666687      0.666666687      0.270833343      0.458333343      0.250000000    
          49  0.551020384      0.673469365      0.265306115      0.448979586      0.244897962    
          50  0.560000002      0.680000007      0.280000001      0.460000008      0.259999990    
          51  0.549019635      0.666666687      0.294117659      0.470588237      0.254901975    
          52  0.538461566      0.673076928      0.288461536      0.461538464      0.250000000    
          53  0.547169805      0.679245293      0.283018857      0.452830195      0.245283023    
          54  0.555555582      0.685185194      0.277777791      0.444444448      0.240740746    
          55  0.545454562      0.672727287      0.272727281      0.436363637      0.236363634    
          56  0.553571403      0.678571403      0.267857134      0.446428567      0.232142851    
          57  0.561403513      0.684210539      0.263157904      0.438596487      0.228070170    
          58  0.551724136      0.672413766      0.258620679      0.431034476      0.224137932    
          59  0.559322059      0.677966118      0.254237294      0.440677971      0.220338985    
          60  0.550000012      0.683333337      0.250000000      0.433333337      0.216666669    
          61  0.557377040      0.688524604      0.245901644      0.442622960      0.213114753    
          62  0.548387110      0.693548381      0.241935477      0.435483873      0.209677413    
          63  0.555555582      0.698412716      0.253968269      0.428571433      0.222222224    
          64  0.546875000      0.687500000      0.265625000      0.421875000      0.218750000    
          65  0.553846180      0.692307711      0.261538476      0.415384620      0.215384617    
          66  0.545454562      0.696969688      0.272727281      0.424242437      0.227272734    
          67  0.552238822      0.701492548      0.283582091      0.432835817      0.238805965    
          68  0.544117630      0.691176474      0.279411763      0.426470578      0.235294119    
          69  0.550724626      0.695652187      0.275362313      0.434782594      0.231884062    
          70  0.542857170      0.685714304      0.271428585      0.428571433      0.228571430    
          71  0.549295783      0.690140843      0.267605633      0.436619729      0.225352108    
          72  0.541666687      0.680555582      0.263888896      0.430555552      0.222222224    
          73  0.547945201      0.684931517      0.260273963      0.438356161      0.219178081    
          74  0.554054081      0.689189196      0.256756753      0.445945948      0.216216221    
          75  0.546666682      0.693333328      0.266666681      0.439999998      0.226666674    
          76  0.552631557      0.697368443      0.276315778      0.434210539      0.236842111    
          77  0.545454562      0.688311696      0.272727281      0.428571433      0.233766228    
          78  0.538461566      0.692307711      0.269230783      0.423076928      0.230769232    
          79  0.544303775      0.696202517      0.265822798      0.430379748      0.227848098    
          80  0.537500024      0.699999988      0.275000006      0.425000012      0.224999994    
          81  0.530864179      0.703703701      0.271604925      0.419753075      0.222222224    
          82  0.524390221      0.695121944      0.268292695      0.414634138      0.219512194    
          83  0.530120492      0.698795199      0.265060246      0.421686739      0.216867477    
          84  0.523809552      0.690476179      0.273809522      0.428571433      0.226190478    
          85  0.529411793      0.694117665      0.270588249      0.423529416      0.223529413    
          86  0.523255825      0.697674394      0.267441869      0.418604642      0.220930234    
          87  0.528735638      0.701149404      0.264367819      0.413793117      0.218390808    
          88  0.534090936      0.704545438      0.261363626      0.409090906      0.215909094    
          89  0.528089881      0.707865179      0.258426964      0.404494375      0.213483140    
          90  0.533333361      0.711111128      0.266666681      0.411111116      0.222222224    
          91  0.527472556      0.703296721      0.274725288      0.417582422      0.219780222    
          92  0.532608688      0.706521749      0.271739125      0.413043469      0.217391297    
          93  0.537634432      0.709677398      0.279569894      0.408602148      0.215053767    
          94  0.531914890      0.702127635      0.276595742      0.404255331      0.212765962    
          95  0.536842108      0.705263138      0.273684204      0.410526305      0.210526317    
          96  0.541666687      0.708333313      0.281250000      0.416666657      0.218750000    
          97  0.536082447      0.701030910      0.288659781      0.422680408      0.226804122    
          98  0.540816307      0.704081655      0.295918375      0.418367356      0.234693885    
          99  0.535353541      0.696969688      0.303030312      0.414141417      0.232323229    
         100  0.540000021      0.699999988      0.300000012      0.409999996      0.230000004    
         101  0.534653485      0.693069279      0.297029704      0.405940592      0.227722779    
         102  0.539215684      0.696078420      0.294117659      0.411764711      0.225490198    
         103  0.543689311      0.699029148      0.291262150      0.407766998      0.223300964    
         104  0.548076928      0.701923072      0.298076928      0.413461536      0.230769232    
         105  0.542857170      0.695238113      0.304761916      0.419047624      0.238095239    
         106  0.537735820      0.688679218      0.301886797      0.415094346      0.235849053    
         107  0.542056084      0.691588759      0.299065411      0.420560747      0.233644858    
         108  0.537037015      0.694444418      0.296296299      0.416666657      0.231481478    
         109  0.541284382      0.697247684      0.293577969      0.412844032      0.229357794    
         110  0.536363661      0.690909088      0.290909082      0.409090906      0.227272734    
         111  0.540540516      0.693693697      0.288288295      0.405405402      0.225225225    
         112  0.544642866      0.696428597      0.285714298      0.401785702      0.223214284    
         113  0.539822996      0.699115038      0.292035401      0.398230076      0.230088502    
         114  0.543859661      0.701754391      0.298245609      0.394736856      0.228070170    
         115  0.547826111      0.704347849      0.304347813      0.391304344      0.234782606    
         116  0.551724136      0.706896544      0.310344815      0.396551728      0.241379306    
         117  0.547008574      0.700854719      0.316239327      0.393162400      0.239316240    
         118  0.550847471      0.703389823      0.313559324      0.389830500      0.237288132    
         119  0.546218514      0.697479010      0.310924381      0.386554629      0.235294119    
         120  0.550000012      0.699999988      0.308333337      0.391666681      0.233333334    
         121  0.545454562      0.694214880      0.305785120      0.388429761      0.231404960    
         122  0.549180329      0.696721315      0.303278685      0.393442631      0.229508191    
         123  0.544715464      0.691056907      0.300813019      0.390243888      0.227642283    
         124  0.540322602      0.693548381      0.298387110      0.387096763      0.225806445    
         125  0.544000030      0.695999980      0.296000004      0.384000003      0.224000007    
         126  0.547619045      0.698412716      0.301587313      0.380952388      0.230158731    
         127  0.543307066      0.692913413      0.307086617      0.385826766      0.236220479    
         128  0.546875000      0.695312500      0.312500000      0.382812500      0.242187500    
         129  0.550387621      0.697674394      0.317829460      0.379844964      0.248062015    
         130  0.546153843      0.692307711      0.315384626      0.376923084      0.246153846    
         131  0.549618304      0.694656491      0.312977105      0.381679386      0.244274810    
         132  0.545454562      0.689393938      0.318181813      0.378787875      0.242424250    
         133  0.548872173      0.691729307      0.315789461      0.375939846      0.240601510    
         134  0.544776142      0.686567187      0.313432842      0.373134315      0.238805965    
         135  0.548148155      0.688888907      0.318518519      0.377777785      0.237037033    
         136  0.544117630      0.683823526      0.316176474      0.375000000      0.235294119    
         137  0.547445238      0.686131358      0.313868612      0.379562050      0.233576640    
         138  0.543478251      0.688405812      0.311594188      0.376811594      0.231884062    
         139  0.546762586      0.690647483      0.309352517      0.374100715      0.230215833    
         140  0.550000012      0.692857146      0.307142854      0.378571421      0.228571430    
         141  0.553191483      0.695035458      0.312056750      0.382978737      0.234042555    
         142  0.549295783      0.690140843      0.309859157      0.380281687      0.232394367    
         143  0.552447557      0.692307711      0.307692319      0.377622366      0.230769232    
         144  0.548611104      0.687500000      0.305555552      0.375000000      0.229166672    
         145  0.551724136      0.689655185      0.303448290      0.379310340      0.227586210    
         146  0.547945201      0.691780806      0.301369876      0.376712322      0.226027399    
         147  0.544217706      0.687074840      0.299319714      0.374149650      0.224489793    
         148  0.547297299      0.689189196      0.297297299      0.378378391      0.222972974    
         149  0.543624163      0.684563756      0.295302004      0.375838935      0.221476510    
         150  0.546666682      0.686666667      0.293333322      0.379999995      0.219999999    
         151  0.543046355      0.682119191      0.291390717      0.377483457      0.218543053    
         152  0.546052635      0.684210539      0.296052635      0.381578952      0.223684207    
         153  0.542483687      0.679738581      0.300653607      0.385620922      0.228758171    
         154  0.538961053      0.675324678      0.305194795      0.383116871      0.227272734    
         155  0.535483897      0.677419364      0.303225815      0.380645156      0.225806445    
         156  0.538461566      0.679487169      0.301282048      0.378205121      0.224358976    
         157  0.535031855      0.675159216      0.305732489      0.375796169      0.222929940    
         158  0.531645596      0.670886099      0.303797454      0.373417735      0.221518993    
         159  0.534591198      0.672955990      0.301886797      0.377358496      0.220125780    
         160  0.537500024      0.675000012      0.306250006      0.375000000      0.218750000    
         161  0.534161508      0.677018642      0.310559005      0.378881991      0.223602489    
         162  0.537037015      0.679012358      0.314814806      0.382716060      0.228395060    
         163  0.533742309      0.674846649      0.319018394      0.380368084      0.226993859    
         164  0.530487776      0.676829278      0.317073166      0.378048778      0.225609750    
         165  0.533333361      0.678787887      0.315151513      0.381818175      0.224242419    
         166  0.536144555      0.680722892      0.319277108      0.379518062      0.228915662    
         167  0.532934129      0.676646709      0.323353291      0.383233547      0.233532935    
         168  0.535714269      0.678571403      0.327380955      0.380952388      0.232142851    
         169  0.532544374      0.674556196      0.325443774      0.378698230      0.230769232    
         170  0.535294116      0.676470578      0.323529422      0.376470596      0.229411766    
         171  0.532163739      0.678362548      0.321637422      0.374269009      0.228070170    
         172  0.534883738      0.680232584      0.319767445      0.377906978      0.226744190    
         173  0.531791925      0.682080925      0.323699415      0.381502897      0.231213868    
         174  0.534482777      0.683908045      0.327586204      0.379310340      0.235632181    
         175  0.531428576      0.680000007      0.325714290      0.377142847      0.234285712    
         176  0.534090936      0.681818187      0.323863626      0.375000000      0.232954547    
         177  0.531073451      0.683615804      0.322033912      0.372881353      0.231638417    
         178  0.533707857      0.685393274      0.320224732      0.370786518      0.230337083    
         179  0.536312878      0.687150836      0.324022353      0.374301672      0.229050279    
         180  0.538888872      0.688888907      0.327777773      0.377777785      0.233333334    
         181  0.535911620      0.685082853      0.331491709      0.381215483      0.237569064    
         182  0.538461566      0.686813176      0.335164845      0.379120886      0.236263737    
         183  0.535519123      0.688524604      0.338797808      0.377049178      0.234972671    
         184  0.538043499      0.690217376      0.342391312      0.375000000      0.239130437    
         185  0.535135150      0.686486483      0.340540528      0.372972965      0.237837836    
         186  0.537634432      0.688172042      0.338709682      0.376344085      0.236559138    
         187  0.534759343      0.689839602      0.336898386      0.374331564      0.235294119    
         188  0.531914890      0.686170220      0.335106373      0.372340411      0.234042555    
         189  0.534391522      0.687830687      0.333333343      0.375661373      0.232804239    
         190  0.531578958      0.684210539      0.336842120      0.373684198      0.231578946    
         191  0.534031391      0.685863853      0.335078537      0.371727735      0.230366498    
         192  0.536458313      0.687500000      0.333333343      0.369791657      0.229166672    
         193  0.538860083      0.689119160      0.336787552      0.373057008      0.233160615    
         194  0.536082447      0.685567021      0.340206176      0.376288652      0.237113401    
         195  0.533333361      0.682051301      0.338461548      0.374358982      0.235897437    
         196  0.535714269      0.683673441      0.336734682      0.372448981      0.234693885    
         197  0.538071036      0.685279191      0.335025370      0.370558381      0.233502537    
         198  0.535353541      0.686868668      0.338383824      0.368686855      0.237373739    
         199  0.532663345      0.688442230      0.341708541      0.366834164      0.241206035    
         200  0.529999971      0.685000002      0.340000004      0.365000010      0.239999995    
         201  0.532338321      0.686567187      0.338308454      0.368159205      0.238805965    
         202  0.529702961      0.688118815      0.336633652      0.366336644      0.237623766    
         203  0.532019675      0.689655185      0.334975362      0.369458139      0.236453205    
         204  0.529411793      0.691176474      0.333333343      0.367647052      0.235294119    
         205  0.526829243      0.692682922      0.331707329      0.365853667      0.234146342    
         206  0.529126227      0.694174767      0.330097079      0.364077657      0.233009711    
         207  0.526570022      0.695652187      0.333333343      0.362318844      0.231884062    
         208  0.524038434      0.692307711      0.331730783      0.360576928      0.230769232    
         209  0.526315808      0.693779886      0.330143541      0.363636374      0.229665071    
         210  0.528571427      0.695238113      0.328571439      0.361904770      0.228571430    
         211  0.526066363      0.691943109      0.327014208      0.360189587      0.227488145    
         212  0.528301895      0.693396211      0.330188692      0.363207549      0.231132075    
         213  0.525821567      0.690140843      0.333333343      0.366197169      0.234741777    
         214  0.523364484      0.686915874      0.336448610      0.364485979      0.233644858    
         215  0.520930231      0.688372076      0.334883720      0.362790704      0.232558146    
         216  0.523148119      0.689814806      0.333333343      0.365740746      0.231481478    
         217  0.520737350      0.691244245      0.336405516      0.364055306      0.230414748    
         218  0.518348634      0.688073397      0.334862381      0.362385333      0.229357794    
         219  0.520547926      0.689497709      0.333333343      0.360730588      0.228310496    
         220  0.522727251      0.690909088      0.331818193      0.363636374      0.227272734    
         221  0.520362020      0.687782824      0.330316752      0.361990958      0.226244345    
         222  0.518018007      0.689189196      0.328828841      0.360360354      0.225225225    
         223  0.520179391      0.690582931      0.327354252      0.363228709      0.224215239    
         224  0.522321403      0.691964269      0.330357134      0.366071433      0.227678567    
         225  0.519999981      0.688888907      0.333333343      0.368888885      0.231111109    
         226  0.517699122      0.685840726      0.336283177      0.371681422      0.234513268    
         227  0.519823790      0.687224686      0.339207053      0.370044053      0.237885460    
         228  0.517543852      0.688596487      0.342105269      0.372807026      0.241228074    
         229  0.515283823      0.685589492      0.340611368      0.371179044      0.240174666    
         230  0.517391324      0.686956525      0.339130431      0.373913050      0.239130437    
         231  0.515151501      0.683982670      0.341991335      0.376623362      0.242424250    
         232  0.512931049      0.681034505      0.340517253      0.375000000      0.241379306    
         233  0.510729611      0.682403445      0.339055806      0.373390555      0.240343347    
         234  0.512820542      0.683760703      0.337606847      0.371794879      0.239316240    
         235  0.514893591      0.685106397      0.336170226      0.370212764      0.238297880    
         236  0.516949177      0.686440706      0.338983059      0.368644059      0.241525427    
         237  0.514767945      0.683544278      0.341772139      0.367088616      0.240506336    
         238  0.516806722      0.684873939      0.340336144      0.365546227      0.239495799    
         239  0.514644325      0.682008386      0.343096226      0.364016742      0.238493726    
         240  0.516666651      0.683333337      0.345833331      0.362500012      0.241666660    
         241  0.514522851      0.680497944      0.348547727      0.365145236      0.244813278    
         242  0.512396693      0.677685976      0.347107440      0.363636374      0.243801653    
         243  0.514403284      0.679012358      0.349794239      0.366255134      0.246913582    
         244  0.512295067      0.676229537      0.352459013      0.368852466      0.250000000    
         245  0.510204077      0.673469365      0.351020396      0.367346942      0.248979598    
         246  0.508130074      0.674796760      0.349593490      0.365853667      0.247967482    
         247  0.510121465      0.676113367      0.348178148      0.368421048      0.246963561    
         248  0.508064508      0.677419364      0.346774191      0.366935492      0.245967746    
         249  0.506024122      0.678714871      0.345381528      0.365461856      0.244979918    
         250  0.508000016      0.680000007      0.344000012      0.368000001      0.244000003    
         251  0.505976081      0.681274891      0.342629492      0.366533875      0.243027896    
         252  0.503968239      0.678571403      0.341269851      0.365079373      0.242063493    
         253  0.505928874      0.679841876      0.339920938      0.367588937      0.241106719    
         254  0.503937006      0.677165329      0.338582665      0.366141737      0.240157485    
         255  0.505882382      0.678431392      0.337254912      0.364705890      0.239215687    
         256  0.507812500      0.679687500      0.335937500      0.363281250      0.238281250    
         257  0.509727597      0.680933833      0.334630340      0.361867696      0.237354085    
         258  0.507751942      0.678294599      0.333333343      0.360465109      0.236434102    
         259  0.505791485      0.679536700      0.332046330      0.359073371      0.235521242    
         260  0.503846169      0.680769205      0.330769241      0.357692301      0.234615386    
         261  0.505747139      0.681992352      0.329501927      0.360153258      0.233716473    
         262  0.507633567      0.683206081      0.332061082      0.358778626      0.232824430    
         263  0.509505689      0.684410632      0.334600747      0.361216724      0.235741451    
         264  0.507575750      0.681818187      0.337121218      0.363636374      0.238636360    
         265  0.505660355      0.679245293      0.335849047      0.362264156      0.237735853    
         266  0.507518768      0.680451155      0.338345855      0.364661664      0.240601510    
         267  0.505617976      0.677902639      0.340823978      0.367041200      0.239700377    
         268  0.507462680      0.679104507      0.343283594      0.369402975      0.242537320    
         269  0.505576193      0.680297375      0.345724910      0.371747226      0.245353162    
         270  0.503703713      0.677777767      0.348148137      0.374074072      0.248148143    
         271  0.505535066      0.678966761      0.346863478      0.372693717      0.247232467    
         272  0.503676474      0.676470578      0.345588237      0.371323526      0.246323526    
         273  0.505494535      0.677655697      0.344322354      0.373626381      0.245421246    
         274  0.503649652      0.675182462      0.343065679      0.372262776      0.244525552    
         275  0.505454540      0.676363647      0.341818184      0.374545455      0.243636370    
         276  0.503623188      0.673913062      0.344202906      0.376811594      0.246376812    
         277  0.501805067      0.671480119      0.342960298      0.375451267      0.245487362    
         278  0.500000000      0.669064760      0.341726631      0.374100715      0.244604319    
         279  0.501792133      0.670250893      0.340501785      0.372759849      0.243727595    
         280  0.503571451      0.671428561      0.339285702      0.375000000      0.242857143    
         281  0.501779377      0.669039130      0.341637015      0.377224207      0.245551601    
         282  0.500000000      0.670212746      0.343971640      0.379432619      0.248226956    
         283  0.498233229      0.667844534      0.342756182      0.378091872      0.247349828    
         284  0.496478885      0.665492952      0.341549307      0.376760572      0.246478871    
         285  0.498245627      0.666666687      0.340350866      0.378947377      0.245614037    
         286  0.500000000      0.667832196      0.342657357      0.381118894      0.248251751    
         287  0.498257846      0.665505230      0.344947726      0.379790932      0.247386754    
         288  0.500000000      0.666666687      0.343750000      0.378472209      0.246527776    
         289  0.498269886      0.667820096      0.342560560      0.377162635      0.245674744    
         290  0.500000000      0.668965518      0.341379315      0.375862062      0.244827583    
         291  0.498281777      0.670103073      0.340206176      0.374570459      0.243986249    
         292  0.500000000      0.671232879      0.342465758      0.376712322      0.246575341    
         293  0.498293519      0.668941975      0.344709903      0.378839582      0.249146760    
         294  0.496598631      0.666666687      0.343537420      0.377551019      0.248299316    
         295  0.498305082      0.667796612      0.342372894      0.379661024      0.247457623    
         296  0.496621609      0.665540516      0.341216207      0.378378391      0.246621624    
         297  0.498316497      0.666666687      0.340067327      0.377104372      0.245791242    
         298  0.500000000      0.667785227      0.338926166      0.375838935      0.244966447    
         299  0.498327762      0.665551841      0.341137111      0.374581933      0.244147152    
         300  0.500000000      0.666666687      0.343333334      0.376666665      0.246666670    
         301  0.498338878      0.664451838      0.345514953      0.378737539      0.249169439    
         302  0.496688753      0.662251651      0.344370872      0.377483457      0.248344377    
         303  0.495049506      0.663366318      0.343234330      0.376237631      0.247524753    
         304  0.496710539      0.664473712      0.342105269      0.378289461      0.246710524    
         305  0.498360664      0.665573776      0.340983599      0.377049178      0.245901644    
         306  0.500000000      0.666666687      0.343137264      0.375817001      0.245098040    
         307  0.498371333      0.664495111      0.342019558      0.374592841      0.244299680    
         308  0.500000000      0.665584445      0.340909094      0.376623362      0.243506491    
         309  0.498381883      0.663430393      0.339805812      0.375404537      0.242718443    
         310  0.496774197      0.661290348      0.338709682      0.374193549      0.241935477    
         311  0.498392284      0.662379444      0.337620586      0.376205802      0.241157562    
         312  0.496794879      0.663461566      0.336538464      0.375000000      0.240384609    
         313  0.495207667      0.664536715      0.335463256      0.373801917      0.239616618    
         314  0.496815294      0.665605068      0.334394902      0.375796169      0.238853499    
         315  0.498412699      0.666666687      0.336507946      0.377777785      0.241269842    
         316  0.496835440      0.664556980      0.338607609      0.379746825      0.243670881    
         317  0.495268136      0.662460566      0.337539434      0.378548890      0.242902204    
         318  0.496855348      0.663522005      0.336477995      0.380503148      0.242138371    
         319  0.495297819      0.661441982      0.338557988      0.382445127      0.244514108    
         320  0.496874988      0.662500024      0.337500006      0.381249994      0.243750006    
         321  0.495327115      0.663551390      0.336448610      0.380062312      0.242990658    
         322  0.496894419      0.664596260      0.338509321      0.378881991      0.245341614    
         323  0.495356023      0.662538707      0.340557277      0.380804956      0.247678012    
         324  0.493827164      0.660493851      0.339506179      0.379629642      0.246913582    
         325  0.495384604      0.661538482      0.338461548      0.381538451      0.246153846    
         326  0.493865043      0.662576675      0.337423325      0.380368084      0.245398775    
         327  0.492354751      0.660550475      0.336391449      0.379204899      0.244648322    
         328  0.493902445      0.661585391      0.335365862      0.378048778      0.243902445    
         329  0.495440722      0.662613988      0.334346503      0.379939198      0.243161097    
         330  0.496969700      0.663636386      0.333333343      0.378787875      0.242424250    
         331  0.498489439      0.664652586      0.335347444      0.377643496      0.244712994    
         332  0.496987939      0.662650585      0.337349385      0.376506031      0.243975908    
         333  0.495495498      0.660660684      0.336336344      0.375375390      0.243243247    
         334  0.497005999      0.661676645      0.335329354      0.377245516      0.242514968    
         335  0.495522380      0.662686586      0.334328353      0.376119405      0.241791040    
         336  0.497023821      0.663690448      0.336309522      0.375000000      0.244047612    
         337  0.495548964      0.661721051      0.335311562      0.373887241      0.243323445    
         338  0.497041434      0.662721872      0.334319532      0.375739634      0.242603555    
         339  0.495575219      0.660766959      0.333333343      0.374631256      0.241887912    
         340  0.497058809      0.661764681      0.332352936      0.373529404      0.241176471    
         341  0.495601177      0.662756622      0.331378311      0.372434020      0.240469202    
         342  0.497076035      0.663742661      0.330409348      0.374269009      0.239766076    
         343  0.495626837      0.661807597      0.329446077      0.373177856      0.239067063    
         344  0.497093022      0.662790716      0.328488380      0.375000000      0.238372087    
         345  0.495652169      0.660869539      0.330434769      0.376811594      0.237681165    
         346  0.497109830      0.661849737      0.329479754      0.378612727      0.236994222    
         347  0.495677233      0.659942389      0.328530252      0.377521604      0.236311242    
         348  0.497126430      0.660919547      0.327586204      0.379310340      0.235632181    
         349  0.498567343      0.661891103      0.326647550      0.378223509      0.234957024    
         350  0.497142851      0.660000026      0.325714290      0.377142847      0.234285712    
         351  0.495726496      0.660968661      0.324786335      0.376068383      0.233618230    
         352  0.494318187      0.661931813      0.323863626      0.375000000      0.232954547    
         353  0.495750695      0.662889540      0.322946161      0.376770526      0.232294619    
         354  0.494350284      0.663841784      0.322033912      0.375706226      0.231638417    
         355  0.495774657      0.664788723      0.321126759      0.374647886      0.230985910    
         356  0.497191012      0.665730357      0.320224732      0.373595506      0.230337083    
         357  0.495798320      0.663865566      0.319327742      0.372549027      0.229691878    
         358  0.494413406      0.664804459      0.318435758      0.371508390      0.229050279    
         359  0.495821714      0.665738165      0.317548752      0.370473534      0.228412256    
         360  0.497222215      0.666666687      0.316666663      0.372222215      0.227777779    
         361  0.498614967      0.667590022      0.318559557      0.371191144      0.229916900    
         362  0.497237563      0.665745854      0.320441991      0.372928172      0.232044205    
         363  0.495867759      0.663911819      0.319559216      0.371900827      0.231404960    
         364  0.497252733      0.664835155      0.321428567      0.373626381      0.233516484    
         365  0.495890409      0.663013697      0.323287666      0.375342458      0.232876718    
         366  0.494535506      0.663934410      0.322404385      0.374316931      0.232240438    
         367  0.493188024      0.664850116      0.321525872      0.373297006      0.231607631    
         368  0.494565219      0.665760875      0.320652187      0.372282594      0.230978265    
         369  0.493224919      0.663956642      0.319783211      0.371273726      0.230352297    
         370  0.494594604      0.664864838      0.318918914      0.370270282      0.229729727    
         371  0.495956868      0.665768206      0.318059295      0.369272232      0.229110509    
         372  0.494623661      0.666666687      0.317204297      0.368279576      0.228494629    
         373  0.493297577      0.667560339      0.316353887      0.367292225      0.227882043    
         374  0.494652420      0.668449223      0.318181813      0.368983954      0.229946524    
         375  0.493333340      0.666666687      0.319999993      0.370666653      0.231999993    
         376  0.492021263      0.664893627      0.319148928      0.369680852      0.231382981    
         377  0.493368715      0.665782511      0.318302393      0.371352792      0.230769232    
         378  0.492063493      0.666666687      0.320105821      0.373015881      0.232804239    
         379  0.490765184      0.664907634      0.321899742      0.372031659      0.232189968    
         380  0.492105275      0.665789485      0.321052641      0.371052623      0.231578946    
         381  0.493438333      0.666666687      0.320209980      0.370078743      0.230971128    
         382  0.494764388      0.667539239      0.321989536      0.371727735      0.232984290    
         383  0.493472576      0.665796340      0.323759794      0.373368144      0.234986946    
         384  0.492187500      0.664062500      0.322916657      0.372395843      0.234375000    
         385  0.493506491      0.664935052      0.322077930      0.374025971      0.233766228    
         386  0.492227972      0.663212419      0.321243525      0.373057008      0.233160615    
         387  0.493540049      0.664082706      0.320413440      0.372093022      0.232558146    
         388  0.492268056      0.664948463      0.319587618      0.371134013      0.231958762    
         389  0.493573278      0.665809751      0.318766057      0.372750640      0.231362462    
         390  0.492307693      0.664102554      0.320512831      0.374358982      0.230769232    
         391  0.493606150      0.664961636      0.319693089      0.375959069      0.230179027    
         392  0.492346942      0.665816307      0.318877548      0.375000000      0.229591832    
         393  0.491094142      0.666666687      0.318066150      0.374045789      0.229007632    
         394  0.492385775      0.667512715      0.317258894      0.373096436      0.228426397    
         395  0.491139233      0.665822804      0.316455692      0.372151911      0.227848098    
         396  0.492424250      0.666666687      0.315656573      0.371212125      0.227272734    
         397  0.491183877      0.664987385      0.314861447      0.370277077      0.226700246    
         398  0.492462307      0.665829122      0.314070344      0.369346738      0.226130649    
         399  0.493734330      0.666666687      0.313283205      0.368421048      0.225563914    
         400  0.492500007      0.667500019      0.312500000      0.367500007      0.224999994    
         401  0.493765593      0.668329179      0.311720699      0.366583556      0.224438906    
         402  0.492537320      0.669154227      0.310945272      0.365671635      0.223880604    
         403  0.493796527      0.669975162      0.310173690      0.364764273      0.223325059    
         404  0.492574245      0.670792103      0.309405953      0.363861382      0.222772270    
         405  0.491358012      0.671604931      0.308641970      0.362962961      0.222222224    
         406  0.490147769      0.669950724      0.307881773      0.362068951      0.221674874    
         407  0.491400480      0.670761645      0.307125300      0.363636374      0.221130222    
         408  0.490196079      0.671568632      0.308823526      0.362745106      0.220588237    
         409  0.488997549      0.669926643      0.308068454      0.361858189      0.220048904    
         410  0.490243912      0.670731723      0.307317078      0.363414645      0.219512194    
         411  0.489051104      0.669099748      0.306569338      0.362530410      0.218978107    
